created_at,entry_id,PM1.0_CF_ATM_ug/m3,PM2.5_CF_ATM_ug/m3,PM10.0_CF_ATM_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_CF_1_ug/m3
2018-08-10 19:00:58 UTC,8413,10.02,13.27,13.4,1268,-69,94,41,13.27
2018-08-10 19:02:18 UTC,8414,9.8,13.67,13.96,1269,-69,95,40,13.67
2018-08-10 19:03:38 UTC,8415,9.36,13.02,13.23,1271,-70,95,41,13.02
2018-08-10 19:04:58 UTC,8416,9.39,14,14.57,1272,-71,95,41,14
2018-08-10 19:06:18 UTC,8417,10.23,13.91,14.84,1273,-71,95,39,13.91
2018-08-10 19:07:38 UTC,8418,9.52,13.61,14.41,1275,-70,95,40,13.61
2018-08-10 19:08:58 UTC,8419,9.82,14.48,14.48,1276,-70,95,40,14.48
2018-08-10 19:10:18 UTC,8420,10.15,13.22,14.02,1277,-70,95,39,13.22
2018-08-10 19:11:45 UTC,8421,10.49,14.93,15.62,1279,-71,95,39,14.93
2018-08-10 19:12:58 UTC,8422,10.56,14.31,14.4,1280,-72,95,39,14.31
2018-08-10 19:14:18 UTC,8423,9.96,15.11,15.58,1281,-70,95,40,15.11
2018-08-10 19:15:38 UTC,8424,10.91,14.84,15.51,1283,-70,95,40,14.84
2018-08-10 19:16:58 UTC,8425,11.71,16.02,16.49,1284,-72,95,41,16.02
2018-08-10 19:18:18 UTC,8426,10.61,14.93,15.57,1285,-70,95,40,14.93
2018-08-10 19:19:38 UTC,8427,10.53,15.26,15.79,1287,-70,95,39,15.26
2018-08-10 19:20:58 UTC,8428,10.39,14.41,15.07,1288,-70,95,39,14.41
2018-08-10 19:22:18 UTC,8429,9.39,12.84,12.98,1289,-71,96,39,12.84
2018-08-10 19:23:38 UTC,8430,10.11,13.07,13.39,1291,-69,96,38,13.07
2018-08-10 19:24:58 UTC,8431,9.68,13.5,13.5,1292,-68,96,38,13.5
2018-08-10 19:26:18 UTC,8432,10.04,13.62,14.42,1293,-69,95,38,13.62
2018-08-10 19:27:38 UTC,8433,9.8,13.68,14.14,1295,-68,95,37,13.68
2018-08-10 19:28:58 UTC,8434,9.93,13.5,13.61,1296,-69,95,37,13.5
2018-08-10 19:30:18 UTC,8435,10.02,14.49,14.89,1297,-68,95,37,14.49
2018-08-10 19:31:38 UTC,8436,9.63,14.26,15.43,1299,-69,95,39,14.26
2018-08-10 19:32:58 UTC,8437,9.29,14.22,14.96,1300,-68,95,38,14.22
2018-08-10 19:34:18 UTC,8438,10.34,13.73,14.23,1301,-69,95,38,13.73
2018-08-10 19:35:38 UTC,8439,9.98,13.77,14.36,1303,-69,95,38,13.77
2018-08-10 19:36:58 UTC,8440,10.02,13.96,14.2,1304,-68,95,38,13.96
2018-08-10 19:38:18 UTC,8441,9.86,13.75,14.86,1305,-68,94,40,13.75
2018-08-10 19:39:38 UTC,8442,10.09,14.43,15.14,1307,-69,94,41,14.43
2018-08-10 19:40:58 UTC,8443,9.3,13.73,14.52,1308,-68,94,42,13.73
2018-08-10 19:42:18 UTC,8444,9.89,14.7,15.14,1309,-69,94,42,14.7
2018-08-10 19:43:38 UTC,8445,9.49,12.96,13.31,1311,-73,94,42,12.96
2018-08-10 19:44:58 UTC,8446,10.13,15.33,15.8,1312,-72,94,41,15.33
2018-08-10 19:46:18 UTC,8447,11.11,16.27,16.42,1313,-71,94,40,16.27
2018-08-10 19:47:38 UTC,8448,10.42,14.16,14.38,1315,-72,95,41,14.16
2018-08-10 19:48:59 UTC,8449,10.09,14.74,15.57,1316,-71,95,43,14.74
2018-08-10 19:50:18 UTC,8450,10.13,16.2,16.96,1317,-71,95,42,16.2
2018-08-10 19:51:38 UTC,8451,11.38,15.76,16.6,1319,-73,95,40,15.76
2018-08-10 19:52:58 UTC,8452,10.59,15.3,15.82,1320,-70,95,41,15.3
2018-08-10 19:54:18 UTC,8453,11.02,14.85,15.11,1321,-70,95,39,14.85
2018-08-10 19:55:38 UTC,8454,11.17,16.5,17.2,1323,-71,95,39,16.5
2018-08-10 19:56:58 UTC,8455,10.66,14.98,15.95,1324,-70,95,40,14.98
2018-08-10 19:58:18 UTC,8456,10.02,14.84,15.33,1325,-69,95,39,14.84
2018-08-10 19:59:38 UTC,8457,9.11,13.62,14.16,1327,-67,95,39,13.62
2018-08-10 20:00:58 UTC,8458,8.36,12.66,13.45,1328,-71,95,39,12.66
2018-08-10 20:02:18 UTC,8459,9.69,13.93,14.24,1329,-70,95,39,13.93
2018-08-10 20:03:38 UTC,8460,10.09,14.18,15.14,1331,-71,95,39,14.18
2018-08-10 20:04:58 UTC,8461,9.43,12.89,13.23,1332,-70,95,38,12.89
2018-08-10 20:06:18 UTC,8462,10.16,13.8,14.98,1333,-72,95,38,13.8
2018-08-10 20:07:38 UTC,8463,9.76,13.49,13.73,1335,-68,95,39,13.49
2018-08-10 20:08:58 UTC,8464,8.5,13.8,14.3,1336,-70,95,38,13.8
2018-08-10 20:10:18 UTC,8465,8.98,12.73,13,1337,-70,95,39,12.73
2018-08-10 20:11:38 UTC,8466,9.07,11.91,12.38,1339,-69,95,38,11.91
2018-08-10 20:12:58 UTC,8467,9.27,13.44,13.93,1340,-68,95,38,13.44
2018-08-10 20:14:18 UTC,8468,9.39,13.45,13.5,1341,-70,95,38,13.45
2018-08-10 20:15:38 UTC,8469,9.84,13.93,14.51,1343,-73,95,38,13.93
2018-08-10 20:16:58 UTC,8470,9.4,13.02,13.51,1344,-72,95,38,13.02
2018-08-10 20:18:18 UTC,8471,10.36,14.3,14.84,1345,-76,95,38,14.3
2018-08-10 20:19:38 UTC,8472,9.7,12.8,13.68,1347,-75,95,37,12.8
2018-08-10 20:20:58 UTC,8473,9.89,13.6,14.29,1348,-73,95,36,13.6
2018-08-10 20:22:19 UTC,8474,9.52,13.3,14.02,1349,-73,95,37,13.3
2018-08-10 20:23:38 UTC,8475,9.62,12.78,13.78,1351,-72,95,37,12.78
2018-08-10 20:24:58 UTC,8476,9.41,13.14,14.23,1352,-62,95,38,13.14
2018-08-10 20:26:18 UTC,8477,9.33,13.69,14.09,1353,-63,95,38,13.69
2018-08-10 20:27:38 UTC,8478,9.02,12.51,13.84,1355,-62,95,37,12.51
2018-08-10 20:28:58 UTC,8479,9.2,13.45,14.34,1356,-63,96,38,13.45
2018-08-10 20:30:18 UTC,8480,11.3,18.5,19.36,1357,-63,96,38,18.5
2018-08-10 20:31:38 UTC,8481,8.98,12.95,14.2,1359,-62,95,37,12.95
2018-08-10 20:32:58 UTC,8482,9.18,12.91,13.18,1360,-61,96,37,12.91
2018-08-10 20:34:18 UTC,8483,9.91,13.75,14.41,1361,-62,96,37,13.75
2018-08-10 20:35:38 UTC,8484,10,12.93,13.23,1363,-62,96,39,12.93
2018-08-10 20:36:58 UTC,8485,9.43,12.66,13.39,1364,-61,96,38,12.66
2018-08-10 20:38:18 UTC,8486,10.16,13.8,14.32,1365,-62,96,37,13.8
2018-08-10 20:39:38 UTC,8487,10,14.55,15.07,1367,-62,95,40,14.55
2018-08-10 20:40:58 UTC,8488,10,14.13,14.6,1368,-62,96,40,14.13
2018-08-10 20:42:18 UTC,8489,11.29,15.4,15.76,1369,-61,96,41,15.4
2018-08-10 20:43:38 UTC,8490,9.86,14.64,15.57,1371,-62,96,40,14.64
2018-08-10 20:44:58 UTC,8491,10.66,14.68,15.23,1372,-62,96,38,14.68
2018-08-10 20:46:19 UTC,8492,10.14,14.8,15.98,1373,-62,96,38,14.8
2018-08-10 20:47:38 UTC,8493,10.37,15.47,16.53,1375,-61,96,38,15.47
2018-08-10 20:48:59 UTC,8494,12.95,19.45,20.52,1376,-62,96,38,19.45
2018-08-10 20:50:18 UTC,8495,10.36,15.04,15.13,1377,-62,96,37,15.04
2018-08-10 20:51:38 UTC,8496,9.82,13.93,14.93,1379,-62,96,37,13.93
2018-08-10 20:52:58 UTC,8497,13.98,21.96,22.67,1380,-59,96,40,21.87
2018-08-10 20:54:18 UTC,8498,10.8,15.32,15.52,1381,-60,96,39,15.32
2018-08-10 20:55:38 UTC,8499,10.59,14.23,14.59,1383,-60,96,39,14.23
2018-08-10 20:56:58 UTC,8500,8.93,12.61,13.2,1384,-59,96,37,12.61
2018-08-10 20:58:18 UTC,8501,8.91,12.61,13.59,1385,-60,97,36,12.61
2018-08-10 20:59:38 UTC,8502,8.31,12.09,12.67,1387,-60,97,37,12.09
2018-08-10 21:00:58 UTC,8503,9.73,13.09,13.82,1388,-61,97,35,13.09
2018-08-10 21:02:18 UTC,8504,7.36,10.3,10.64,1389,-61,96,35,10.3
2018-08-10 21:03:38 UTC,8505,7.48,11.16,11.3,1391,-57,97,36,11.16
2018-08-10 21:04:58 UTC,8506,9.07,12.47,12.71,1392,-57,97,38,12.47
2018-08-10 21:06:18 UTC,8507,9.52,13.18,13.64,1393,-57,97,35,13.18
2018-08-10 21:07:38 UTC,8508,9.95,14.55,15.39,1395,-57,96,35,14.55
2018-08-10 21:08:58 UTC,8509,10.32,18.05,19.95,1396,-55,96,35,18.05
2018-08-10 21:10:19 UTC,8510,9.38,13.8,14.4,1397,-55,96,35,13.8
2018-08-10 21:11:38 UTC,8511,8.86,11.89,12.23,1399,-57,96,34,11.89
2018-08-10 21:12:58 UTC,8512,7.91,11.8,12.22,1400,-57,97,34,11.8
2018-08-10 21:14:18 UTC,8513,8.93,12.63,13.6,1401,-57,97,35,12.63
2018-08-10 21:15:38 UTC,8514,8.48,11.86,11.86,1403,-57,97,35,11.86
2018-08-10 21:16:59 UTC,8515,8.52,11.27,11.52,1404,-58,97,36,11.27
2018-08-10 21:18:18 UTC,8516,8.68,11.43,11.91,1405,-57,97,36,11.43
2018-08-10 21:19:40 UTC,8517,9.29,12.98,13.89,1407,-57,97,35,12.98
2018-08-10 21:20:58 UTC,8518,8.09,12.68,13.16,1408,-57,97,36,12.68
2018-08-10 21:22:18 UTC,8519,8.66,12.95,13.7,1409,-57,97,36,12.95
2018-08-10 21:23:38 UTC,8520,9.14,12.74,13.23,1411,-57,97,34,12.74
2018-08-10 21:24:58 UTC,8521,8.55,11.52,12.07,1412,-57,96,34,11.52
2018-08-10 21:26:18 UTC,8522,8.91,12.57,13.86,1413,-62,97,35,12.57
2018-08-10 21:27:38 UTC,8523,7.84,11.55,12.39,1415,-56,97,35,11.55
2018-08-10 21:28:58 UTC,8524,9.2,12.45,13.32,1416,-59,97,35,12.45
2018-08-10 21:30:18 UTC,8525,8.27,12.05,12.43,1417,-55,97,36,12.05
2018-08-10 21:31:38 UTC,8526,8.68,11.77,12.02,1419,-57,97,36,11.77
2018-08-10 21:32:58 UTC,8527,8.67,12.21,12.31,1420,-58,97,35,12.21
2018-08-10 21:34:18 UTC,8528,9.7,13.42,13.77,1421,-58,97,34,13.42
2018-08-10 21:35:39 UTC,8529,8.89,11.89,12.36,1423,-57,97,34,11.89
2018-08-10 21:36:58 UTC,8530,8.88,12.51,12.81,1424,-58,97,35,12.51
2018-08-10 21:38:18 UTC,8531,8.09,11.45,11.75,1425,-58,97,34,11.45
2018-08-10 21:39:38 UTC,8532,9.13,13.47,14.47,1427,-58,97,35,13.47
2018-08-10 21:40:58 UTC,8533,9.07,11.93,12.36,1428,-58,97,35,11.93
2018-08-10 21:42:19 UTC,8534,8.7,12.41,13.09,1429,-58,97,35,12.41
2018-08-10 21:43:38 UTC,8535,8.43,11.82,12.09,1431,-58,97,34,11.82
2018-08-10 21:44:58 UTC,8536,8.52,11.84,12.09,1432,-58,97,34,11.84
2018-08-10 21:46:18 UTC,8537,8.27,12.59,14.07,1433,-58,97,35,12.59
2018-08-10 21:47:38 UTC,8538,9.57,13.11,13.68,1435,-63,97,35,13.11
2018-08-10 21:48:58 UTC,8539,9.23,12.3,13.3,1436,-57,97,35,12.3
2018-08-10 21:50:18 UTC,8540,8.52,12.14,12.14,1437,-55,97,36,12.14
2018-08-10 21:51:38 UTC,8541,9.2,12.45,12.57,1439,-55,97,36,12.45
2018-08-10 21:52:58 UTC,8542,9.07,12.25,12.52,1440,-57,96,35,12.25
2018-08-10 21:54:18 UTC,8543,8.66,11.61,11.93,1441,-57,96,35,11.61
2018-08-10 21:55:38 UTC,8544,8.84,12.5,12.89,1443,-58,96,35,12.5
2018-08-10 21:56:58 UTC,8545,9.55,12.98,13.55,1444,-57,96,35,12.98
2018-08-10 21:58:18 UTC,8546,9.14,12.57,13.14,1445,-57,96,35,12.57
2018-08-10 21:59:38 UTC,8547,9.18,12.77,13.2,1447,-57,96,35,12.77
2018-08-10 22:00:59 UTC,8548,8.48,12.14,12.75,1448,-57,96,36,12.14
2018-08-10 22:02:18 UTC,8549,9.23,13.14,13.8,1449,-56,96,36,13.14
2018-08-10 22:03:43 UTC,8550,9.02,13.45,14.07,1451,-57,95,36,13.45
2018-08-10 22:04:58 UTC,8551,8.41,12.11,12.43,1452,-59,96,37,12.11
2018-08-10 22:06:18 UTC,8552,8.47,11.35,11.51,1453,-55,96,37,11.35
2018-08-10 22:07:38 UTC,8553,9.34,13.48,13.89,1455,-54,96,37,13.48
2018-08-10 22:08:58 UTC,8554,9.68,13.5,14.18,1456,-57,96,38,13.5
2018-08-10 22:10:19 UTC,8555,9.07,13.16,13.52,1457,-57,95,37,13.16
2018-08-10 22:11:38 UTC,8556,9.93,13.35,13.72,1459,-57,95,37,13.35
2018-08-10 22:12:58 UTC,8557,8.7,12.7,12.95,1460,-59,95,37,12.7
2018-08-10 22:14:20 UTC,8558,9.93,14.09,14.57,1461,-59,95,38,14.09
2018-08-10 22:15:38 UTC,8559,8.41,12.7,13.18,1463,-57,96,38,12.7
2018-08-10 22:16:58 UTC,8560,9.66,14.07,15.43,1464,-56,96,37,14.07
2018-08-10 22:18:18 UTC,8561,9.43,12.86,13.34,1465,-57,95,37,12.86
2018-08-10 22:19:38 UTC,8562,8.2,11.84,12.7,1467,-57,95,37,11.84
2018-08-10 22:20:58 UTC,8563,9.32,13.57,13.61,1468,-60,95,36,13.57
2018-08-10 22:22:18 UTC,8564,8.72,12.28,12.7,1469,-59,95,37,12.28
2018-08-10 22:23:38 UTC,8565,8.82,11.68,11.68,1471,-58,95,36,11.68
2018-08-10 22:24:58 UTC,8566,9.25,12.36,12.66,1472,-58,95,36,12.36
2018-08-10 22:26:18 UTC,8567,8.3,12,12.68,1473,-59,95,37,12
2018-08-10 22:27:38 UTC,8568,10.07,13.77,14.4,1475,-59,95,37,13.77
2018-08-10 22:28:58 UTC,8569,9.23,13.23,13.6,1476,-59,95,38,13.23
2018-08-10 22:30:18 UTC,8570,9.36,14.43,14.77,1477,-61,95,37,14.43
2018-08-10 22:31:38 UTC,8571,9.48,13.48,13.57,1479,-60,95,37,13.48
2018-08-10 22:32:58 UTC,8572,8.91,12.93,14.34,1480,-60,95,38,12.93
2018-08-10 22:34:18 UTC,8573,8.98,12.59,12.59,1481,-61,95,38,12.59
2018-08-10 22:35:38 UTC,8574,9.05,12.82,13.23,1483,-59,95,39,12.82
2018-08-10 22:36:58 UTC,8575,8.45,12.61,12.8,1484,-57,95,39,12.61
2018-08-10 22:38:18 UTC,8576,9.44,12.53,12.93,1485,-58,95,39,12.53
2018-08-10 22:39:38 UTC,8577,9.68,12.86,12.86,1487,-58,95,39,12.86
2018-08-10 22:40:58 UTC,8578,9.77,13.34,13.98,1488,-58,95,39,13.34
2018-08-10 22:42:18 UTC,8579,9.05,13.64,13.73,1489,-58,95,37,13.64
2018-08-10 22:43:38 UTC,8580,8.7,12.86,13.23,1491,-59,95,37,12.86
2018-08-10 22:44:58 UTC,8581,9.32,13,13.11,1492,-59,95,38,13
2018-08-10 22:46:18 UTC,8582,9.27,12.64,12.89,1493,-58,95,37,12.64
2018-08-10 22:47:38 UTC,8583,9.35,12.63,12.88,1495,-58,95,37,12.63
2018-08-10 22:48:58 UTC,8584,9.49,13.13,13.51,1496,-58,95,38,13.13
2018-08-10 22:50:18 UTC,8585,8.86,12.57,12.64,1497,-58,95,37,12.57
2018-08-10 22:51:38 UTC,8586,8.91,12.74,13.79,1499,-59,95,37,12.74
2018-08-10 22:52:58 UTC,8587,9.5,12.75,13.3,1500,-58,95,38,12.75
2018-08-10 22:54:18 UTC,8588,9.09,12.36,13.07,1501,-59,95,37,12.36
2018-08-10 22:55:38 UTC,8589,8.64,12.16,12.91,1503,-58,95,37,12.16
2018-08-10 22:56:58 UTC,8590,8.77,12.64,12.64,1504,-58,95,37,12.64
2018-08-10 22:58:18 UTC,8591,9.7,12.64,13.14,1505,-57,95,38,12.64
2018-08-10 22:59:38 UTC,8592,10.16,13.32,13.59,1507,-57,95,38,13.32
2018-08-10 23:00:58 UTC,8593,9.24,12.81,13.45,1508,-56,95,38,12.81
2018-08-10 23:02:18 UTC,8594,9.41,13.27,13.27,1509,-55,95,39,13.27
2018-08-10 23:03:38 UTC,8595,8.45,12.55,12.7,1511,-57,95,38,12.55
2018-08-10 23:04:58 UTC,8596,8.64,13.34,13.64,1512,-57,95,38,13.34
2018-08-10 23:06:18 UTC,8597,9.34,11.64,11.93,1513,-57,94,38,11.64
2018-08-10 23:07:38 UTC,8598,9.7,13.66,14.02,1515,-55,94,39,13.66
2018-08-10 23:08:58 UTC,8599,8.89,12.89,13.39,1516,-58,94,40,12.89
2018-08-10 23:10:18 UTC,8600,8.7,12.64,13.02,1517,-59,94,40,12.64
2018-08-10 23:11:38 UTC,8601,8.65,13.35,13.84,1519,-59,94,39,13.35
2018-08-10 23:12:58 UTC,8602,9.34,12.91,14.25,1520,-59,94,39,12.91
2018-08-10 23:14:18 UTC,8603,9.02,12.86,13.73,1521,-60,94,39,12.86
2018-08-10 23:15:38 UTC,8604,9.3,13.3,13.55,1523,-59,94,40,13.3
2018-08-10 23:16:58 UTC,8605,9.7,12.91,13.25,1524,-60,94,40,12.91
2018-08-10 23:18:19 UTC,8606,9.14,13.14,13.57,1525,-59,94,40,13.14
2018-08-10 23:19:38 UTC,8607,10.02,14,14.07,1527,-60,94,39,14
2018-08-10 23:20:58 UTC,8608,9.84,13.42,13.84,1528,-60,94,39,13.42
2018-08-10 23:22:18 UTC,8609,9.05,12.18,12.66,1529,-59,94,40,12.18
2018-08-10 23:23:38 UTC,8610,8.41,12.57,13.61,1531,-60,94,39,12.57
2018-08-10 23:24:58 UTC,8611,10.2,13.95,14.43,1532,-59,94,40,13.95
2018-08-10 23:26:18 UTC,8612,9.73,13.78,14.29,1533,-59,94,39,13.78
2018-08-10 23:27:38 UTC,8613,9.55,13.91,14.23,1535,-58,94,40,13.91
2018-08-10 23:28:58 UTC,8614,9.73,13.61,14.14,1536,-54,94,40,13.61
2018-08-10 23:30:18 UTC,8615,9.84,13.48,14.05,1537,-54,93,41,13.48
2018-08-10 23:31:39 UTC,8616,10.32,14.14,15.27,1539,-57,93,42,14.14
2018-08-10 23:32:58 UTC,8617,8.82,13.18,13.64,1540,-57,93,42,13.18
2018-08-10 23:34:19 UTC,8618,9.2,13.02,13.11,1541,-57,93,43,13.02
2018-08-10 23:35:38 UTC,8619,9.89,14.05,14.57,1543,-57,93,43,14.05
2018-08-10 23:36:58 UTC,8620,9.07,12.83,13.71,1544,-57,93,43,12.83
2018-08-10 23:38:18 UTC,8621,9.52,13.61,14.11,1545,-57,93,43,13.61
2018-08-10 23:39:39 UTC,8622,11.14,15.18,16.09,1547,-57,92,44,15.18
2018-08-10 23:40:58 UTC,8623,9.3,13.34,14.36,1548,-57,92,44,13.34
2018-08-10 23:42:19 UTC,8624,10.2,13.82,14.22,1549,-57,92,45,13.82
2018-08-10 23:43:39 UTC,8625,10.2,13.68,14.82,1551,-57,92,45,13.68
2018-08-10 23:44:58 UTC,8626,10.61,13.8,14.07,1552,-57,92,45,13.8
2018-08-10 23:46:18 UTC,8627,9.98,15.05,15.68,1553,-57,92,46,15.05
2018-08-10 23:47:38 UTC,8628,9.91,14.62,14.93,1555,-57,92,46,14.62
2018-08-10 23:48:58 UTC,8629,9.91,14.05,14.75,1556,-57,92,46,14.05
2018-08-10 23:50:18 UTC,8630,9.89,13.11,13.82,1557,-57,92,45,13.11
2018-08-10 23:51:38 UTC,8631,10.14,13.49,14.49,1559,-56,92,46,13.49
2018-08-10 23:52:58 UTC,8632,10.32,13.75,14.77,1560,-57,92,46,13.75
2018-08-10 23:54:18 UTC,8633,10.02,14.8,16.45,1561,-57,92,46,14.8
2018-08-10 23:55:39 UTC,8634,10,13.64,14.36,1563,-57,92,46,13.64
2018-08-10 23:56:59 UTC,8635,9.89,14.16,15.13,1564,-57,91,46,14.16
2018-08-10 23:58:18 UTC,8636,9.84,14.26,14.98,1565,-57,91,46,14.26
2018-08-10 23:59:38 UTC,8637,9.55,13.45,13.89,1567,-57,91,46,13.45
2018-08-11 00:00:58 UTC,8638,9.69,14.16,14.42,1568,-57,91,46,14.16
2018-08-11 00:02:18 UTC,8639,9.55,14.09,14.8,1569,-59,91,46,14.09
2018-08-11 00:03:38 UTC,8640,10.13,14.58,15.73,1571,-59,91,46,14.58
2018-08-11 00:04:58 UTC,8641,9.98,14.09,14.43,1572,-59,91,46,14.09
2018-08-11 00:06:18 UTC,8642,10.07,14.07,14.45,1573,-59,91,47,14.07
2018-08-11 00:07:38 UTC,8643,10.96,14.89,15.8,1575,-58,91,47,14.89
2018-08-11 00:08:58 UTC,8644,10.39,13.95,14.23,1576,-58,91,47,13.95
2018-08-11 00:10:18 UTC,8645,9.75,14.41,15.05,1577,-58,91,47,14.41
2018-08-11 00:11:38 UTC,8646,10.18,14.67,15.2,1579,-59,91,48,14.67
2018-08-11 00:12:58 UTC,8647,12.07,15.93,16.93,1580,-58,91,48,15.93
2018-08-11 00:14:18 UTC,8648,10.18,14.33,14.89,1581,-59,90,47,14.33
2018-08-11 00:15:38 UTC,8649,9.86,14.09,14.73,1583,-59,90,47,14.09
2018-08-11 00:16:58 UTC,8650,10,14,14.39,1584,-59,90,48,14
2018-08-11 00:18:18 UTC,8651,10.48,14.45,15.25,1585,-59,90,48,14.45
2018-08-11 00:19:39 UTC,8652,10.48,15.27,15.75,1587,-59,90,48,15.27
2018-08-11 00:20:58 UTC,8653,9.34,13.45,14.39,1588,-57,90,48,13.45
2018-08-11 00:22:18 UTC,8654,10.62,15.44,16.78,1589,-57,90,48,15.44
2018-08-11 00:23:39 UTC,8655,10,15.14,16.59,1591,-57,90,48,15.14
2018-08-11 00:24:58 UTC,8656,11.33,17.11,19.18,1592,-57,90,49,17.11
2018-08-11 00:26:18 UTC,8657,11.18,17.98,18.67,1593,-57,90,49,17.98
2018-08-11 00:28:59 UTC,8658,10.5,15.32,16,1596,-61,90,50,15.32
2018-08-11 00:30:18 UTC,8659,9.86,14.11,14.45,1597,-57,90,50,14.11
2018-08-11 00:31:38 UTC,8660,10.27,13.25,13.89,1599,-57,90,50,13.25
2018-08-11 00:32:58 UTC,8661,10.23,13.5,14.25,1600,-57,90,50,13.5
2018-08-11 00:34:18 UTC,8662,10.11,15.52,15.75,1601,-56,90,50,15.52
2018-08-11 00:35:38 UTC,8663,10.29,15.09,15.51,1603,-56,90,49,15.09
2018-08-11 00:36:58 UTC,8664,9.93,13.56,13.89,1604,-56,90,49,13.56
2018-08-11 00:38:18 UTC,8665,10.47,15.18,16.56,1605,-54,90,49,15.18
2018-08-11 00:39:38 UTC,8666,10.47,15.2,15.67,1607,-53,90,49,15.2
2018-08-11 00:40:58 UTC,8667,10.46,15.43,15.5,1608,-53,89,49,15.43
2018-08-11 00:42:18 UTC,8668,10.27,14.14,14.14,1609,-54,89,50,14.14
2018-08-11 00:43:38 UTC,8669,10.34,14.52,15.27,1611,-58,89,50,14.52
2018-08-11 00:44:58 UTC,8670,10.64,15,15.68,1612,-58,89,50,15
2018-08-11 00:46:19 UTC,8671,10.33,15,15.49,1613,-59,89,50,15
2018-08-11 00:47:39 UTC,8672,10.2,14.89,15.7,1615,-59,89,51,14.89
2018-08-11 00:48:58 UTC,8673,10.31,14.62,15.76,1616,-58,89,51,14.62
2018-08-11 00:50:19 UTC,8674,10.46,13.8,14.93,1617,-58,89,51,13.8
2018-08-11 00:51:38 UTC,8675,11.36,15.86,17.5,1619,-58,89,50,15.86
2018-08-11 00:52:59 UTC,8676,11.8,17.89,18.82,1620,-56,89,50,17.89
2018-08-11 00:54:18 UTC,8677,12.16,16.5,16.89,1621,-57,89,50,16.5
2018-08-11 00:55:38 UTC,8678,10.13,14.7,15.91,1623,-57,89,50,14.7
2018-08-11 00:56:58 UTC,8679,11.13,16.09,16.87,1624,-56,89,50,16.09
2018-08-11 00:58:19 UTC,8680,11.35,17.04,17.93,1625,-57,89,50,17.04
2018-08-11 00:59:38 UTC,8681,11.16,16.36,17.5,1627,-59,89,49,16.36
2018-08-11 01:00:58 UTC,8682,11.59,17.07,17.95,1628,-53,89,49,17.07
2018-08-11 01:02:18 UTC,8683,12.3,17.17,18.15,1629,-59,89,49,17.17
2018-08-11 01:03:38 UTC,8684,11.64,16.93,17.8,1631,-59,89,49,16.93
2018-08-11 01:04:58 UTC,8685,10.77,15.55,16.57,1632,-61,89,49,15.55
2018-08-11 01:06:18 UTC,8686,11.42,16.76,17.69,1633,-62,89,49,16.76
2018-08-11 01:07:38 UTC,8687,11.3,16.39,17.5,1635,-62,89,50,16.39
2018-08-11 01:08:58 UTC,8688,11.98,17.36,18.43,1636,-62,89,50,17.36
2018-08-11 01:10:18 UTC,8689,11.32,15.84,16.14,1637,-62,89,51,15.84
2018-08-11 01:11:39 UTC,8690,11.58,17.51,18.49,1639,-62,89,51,17.51
2018-08-11 01:12:58 UTC,8691,11.71,16.89,17.44,1640,-62,89,51,16.89
2018-08-11 01:14:18 UTC,8692,11.73,16.55,17.5,1641,-62,89,51,16.55
2018-08-11 01:15:38 UTC,8693,11.8,17.32,18.27,1643,-62,89,51,17.32
2018-08-11 01:16:58 UTC,8694,10.93,15.49,16.18,1644,-62,89,51,15.49
2018-08-11 01:18:18 UTC,8695,11.82,16.23,16.34,1645,-62,89,50,16.23
2018-08-11 01:19:38 UTC,8696,11.5,15.73,16.09,1647,-62,89,50,15.73
2018-08-11 01:20:58 UTC,8697,12.29,17.33,17.78,1648,-61,88,50,17.33
2018-08-11 01:22:18 UTC,8698,12.22,17.8,18.8,1649,-61,89,50,17.8
2018-08-11 01:23:38 UTC,8699,11.75,16.8,17.73,1651,-63,89,50,16.8
2018-08-11 01:24:58 UTC,8700,12.27,16.51,17.11,1652,-62,89,50,16.51
2018-08-11 01:26:18 UTC,8701,11.26,16.52,17.07,1653,-61,89,50,16.52
2018-08-11 01:27:38 UTC,8702,11.41,16.64,16.98,1655,-62,89,49,16.64
2018-08-11 01:28:58 UTC,8703,11.55,15.27,15.7,1656,-61,89,50,15.27
2018-08-11 01:30:18 UTC,8704,11.05,15.34,15.55,1657,-61,89,50,15.34
2018-08-11 01:31:38 UTC,8705,11.53,16.49,17.65,1659,-62,89,50,16.49
2018-08-11 01:32:58 UTC,8706,11.52,16.34,17.02,1660,-62,89,50,16.34
2018-08-11 01:34:18 UTC,8707,10.75,15.25,15.77,1661,-63,89,50,15.25
2018-08-11 01:35:38 UTC,8708,11.09,16,16.66,1663,-62,89,50,16
2018-08-11 01:36:58 UTC,8709,10.76,15.64,16.42,1664,-62,89,50,15.64
2018-08-11 01:38:19 UTC,8710,11.53,17.56,18.79,1665,-62,89,50,17.56
2018-08-11 01:39:38 UTC,8711,11.57,16.8,17.5,1667,-62,89,50,16.8
2018-08-11 01:40:58 UTC,8712,12.29,17.22,18.38,1668,-62,89,49,17.22
2018-08-11 01:42:18 UTC,8713,11.5,16.39,16.91,1669,-62,89,49,16.39
2018-08-11 01:43:38 UTC,8714,12.36,17.7,18.64,1671,-60,89,49,17.7
